good_name,id,category_id,good_id,good_price,good_cnt,age,monthly_income_amt,steam_popularity_score,client_id,order_day,category_name,good_name,gender_cd,education_level,city_nm,count
Candle,1500396107.392857,28726.285714285714,890074.0,40.41321428571428,1.0,29.5,113556.28571428571,0.0,['5-2J5BHBNBM' '5-2JNW0GSEQ'],2022-09-27,Инди,Candle,M,GRD,Москва,28
Canyon Capers,1500352426.6,28989.8,848946.0,41.72,1.0,28.8,198800.0,4669.0,5-23W32W22A,2022-10-24,['Инди' 'Экшн'],Canyon Capers,M,['GRD' 'SCH'],['Екатеринбург' 'Москва' 'Новосибирск' 'Санкт-Петербург' 'Уфа'],5
Capcom Arcade 2nd Stadium,1500688111.0,28587.0,1636760.0,3095.84,1.0,45.0,350692.0,3365.0,5-2CLRGN6K0,2023-09-15,Аркады,Capcom Arcade 2nd Stadium,M,SCH,Москва,1
Capcom Beat 'Em Up Bundle,1500731643.0,28577.0,1750192.0,1750.51,1.0,29.0,106984.0,0.0,5-234FCSR7,2023-10-05,Экшн,Capcom Beat 'Em Up Bundle,M,GRD,Челябинск,1
Capcom Fighting Collection,1500661136.5,29688.0,1636758.0,1712.995,1.0,31.0,40373.5,0.0,['5-2CLRGN6K0' '5-2X8KC0FD9'],['2023-08-02' '2023-09-15'],Скидки,Capcom Fighting Collection,['F' 'M'],['SCH' 'UGR'],Москва,2
Captain Tsubasa: Rise of New Champions,1500547615.3333333,28916.166666666668,1424168.0,524.7083333333334,1.0,36.166666666666664,116742.5,0.0,"['5-14BRW5Z58' '5-28YLQ9PUC' '5-2J8IXPQL3' '5-358HS83ST' '5-3FP96T3UM'
 '5-WZ51DUFN']","['2023-04-01' '2023-04-04' '2023-04-06' '2023-05-02' '2023-05-18'
 '2023-05-19']",Ролевые (RPG),Captain Tsubasa: Rise of New Champions,M,GRD,Москва,6
Captain Tsubasa: Rise of New Champions - Deluxe Edition,1500380969.5,29608.5,1424169.0,449.85,1.0,30.0,54200.0,0.0,['5-1QRFTLVH7' '5-2A6R4IZQ'],['2022-11-09' '2022-11-12'],['Казуальные игры' 'Спорт'],Captain Tsubasa: Rise of New Champions - Deluxe Edition,M,GRD,Санкт-Петербург,2
Caravan,1500361124.7333333,28861.6,890085.0,40.63733333333333,1.0,27.933333333333334,107368.2,0.0,5-14EYNZEW8,['2022-04-04' '2022-12-16'],['Приключения' 'Скидки' 'Стратегии'],Caravan,M,GRD,['Москва' 'Санкт-Петербург'],15
Cardaclysm,1500695130.0,28567.666666666668,847569.0,75.61666666666666,1.0,37.0,59653.0,0.0,['4-17RGVJZX' '5-2DQMHMC43' '5-VN86SWGT'],['2023-06-27' '2023-10-05' '2023-10-29'],Ролевые (RPG),Cardaclysm,M,GRD,['Красноярск' 'Нижний Новгород' 'Новосибирск'],3
Carrier Deck,1500320790.5,29121.5,1259376.0,149.4,1.0,36.5,156471.5,0.0,['5-28T0GUR49' '5-2NQKHXOZ'],['2022-08-24' '2022-08-26'],['Скидки' 'Стратегии'],Carrier Deck,M,['GRD' 'UGR'],Санкт-Петербург,2
Cars 2: The Video Game,1500240006.0,28562.0,849283.0,108.75,1.0,18.0,174216.0,0.0,5-2Z4KZNEE4,2022-04-14,Приключения,Cars 2: The Video Game,M,GRD,Екатеринбург,1
Cartel Tycoon,1500450994.5789473,28564.0,848931.0,378.11842105263156,1.0,30.63157894736842,110302.71052631579,2188.0,"['1-1G1FUYJ' '1-8NR287L' '5-10I1J6YR4' '5-1360O92J9' '5-13MJSX96G'
 '5-16TWFII56' '5-188OBRQS0' '5-1B3ZKF4AQ' '5-1B4EDEH67' '5-1BF3UL0BX'
 '5-1RRT23PTI' '5-2105RAYL5' '5-230URPWR4' '5-2DKVWRXE1' '5-2IMHBZGKO'
 '5-2IQ6EQA6M' '5-2IRKLI2K9' '5-2IVONV0OR' '5-2Q3J2QCT5' '5-2TGN3MADA'
 '5-2TVYGS7A6' '5-2U3IS6RX9' '5-2V64WUMUI' '5-2XZQNFHFF' '5-33GVJ5Y51'
 '5-35A5XH4J6' '5-363IVPW39' '5-3BYTMNNE' '5-AAB90LYG' '5-D6SWKO49'
 '5-FZYKGK5C' '5-IU5YHYS2' '5-KZKW9MPK' '5-LB2GKV30' '5-NZ57YKYF'
 '5-O7GQWMQP' '5-QLNG2BTD' '5-VM0TNTSJ']",2022-08-02,Симуляторы,Cartel Tycoon,M,GRD,Москва,38
Cassette Beasts,1500623914.0,28564.0,1618835.0,662.6666666666666,1.0,28.0,190783.0,44.0,['5-1VWC8XKNM' '5-2C0PBWFUY' '5-U6W9W60N'],['2023-06-29' '2023-07-20' '2023-08-10'],Приключения,Cassette Beasts,M,GRD,Москва,3
Cassette Beasts: Deluxe Edition,1500630690.0,28562.0,1618831.0,912.56,1.0,22.0,41495.0,0.0,5-2AO82VP98,2023-07-29,Приключения,Cassette Beasts: Deluxe Edition,M,GRD,Пермь,1
Cassiodora,1500621480.0,28577.5,1475495.0,467.5,1.0,23.0,224288.5,0.0,['5-1WHK717BV' '5-3H30BEW5M'],['2023-06-17' '2023-08-18'],['Шутеры' 'Экшн'],Cassiodora,M,['GRD' 'UGR'],['Москва' 'Новосибирск'],2
Castlevania Advance Collection,1500428821.1960785,28574.058823529413,893200.0,307.8264705882353,1.0,29.784313725490197,116471.1568627451,0.0,5-1BRPGZCGH,2023-02-23,Приключения,Castlevania Advance Collection,M,GRD,Москва,51
Castlevania Classics Anniversary Collection,1500535473.8636363,28570.863636363636,848279.0,95.14636363636363,1.0,31.636363636363637,112638.47727272728,0.0,5-27Q5ST6NR,2023-02-24,Экшн,Castlevania Classics Anniversary Collection,M,['GRD' 'SCH'],Москва,44
Castlevania: Lords of Shadow 2,1500446932.75,29080.791666666668,848163.0,155.33333333333334,1.0,28.25,111732.19444444444,3421.0,5-2TS5S1H7I,2023-02-22,Скидки,Castlevania: Lords of Shadow 2,M,GRD,Москва,72
Castlevania: Lords of Shadow – Mirror of Fate HD,1500512102.1944444,28569.916666666668,847378.0,62.044444444444444,1.0,29.305555555555557,78218.86111111111,0.0,['5-2BNS3TAWA' '5-36K1JC4P2' '5-38VG1N2WE' '5-LR6KZUFH'],2023-09-25,Экшн,Castlevania: Lords of Shadow – Mirror of Fate HD,M,GRD,Москва,36
Castlevania: Lords of Shadow – Ultimate Edition,1500472520.5757575,28568.666666666668,889943.0,144.15555555555557,1.0,27.262626262626263,87674.28282828283,0.0,5-2IKIW14E4,2023-02-25,Приключения,Castlevania: Lords of Shadow – Ultimate Edition,M,GRD,Москва,99
Cat Cafe Manager,1500596733.2857144,29043.428571428572,1587427.0,578.1428571428571,1.0,23.142857142857142,58490.42857142857,0.0,"['5-1AD3SS8CP' '5-1OI45MISO' '5-22G57M5P6' '5-2BGF6ZCY5' '5-2CUPO0YOE'
 '5-3E03OVQJG' '5-NII5KK6K']","['2023-04-22' '2023-04-28' '2023-05-25' '2023-06-04' '2023-06-24'
 '2023-09-01' '2023-09-02']",Скидки,Cat Cafe Manager,F,GRD,Москва,7
Cat Quest,1500583246.4615386,28571.69230769231,1123654.0,137.275,1.0,25.76923076923077,118143.03846153847,1905.0,5-2VO6SMNZO,['2023-06-26' '2023-07-15' '2023-09-23' '2023-10-16'],Приключения,Cat Quest,M,GRD,Москва,26
Cat Quest II,1500509844.3958333,28567.875,1123789.0,176.40104166666666,1.0,26.5625,103572.8125,1510.0,"['5-27SOCD045' '5-33KOIPP78' '5-3512DA3YR' '5-3UQ5ZLWE' '5-9U6VRFQ7'
 '5-VEOADLZ0']",2023-07-18,Инди,Cat Quest II,M,GRD,Москва,48
Cat on a Diet,1500432861.9302325,29009.418604651164,1123694.0,23.448837209302326,1.0,28.441860465116278,89701.11627906977,0.0,5-Z594EJAC,['2022-06-06' '2022-10-09' '2022-10-10' '2022-10-11'],Экшн,Cat on a Diet,M,GRD,Москва,43
Catie in MeowMeowLand,1500495468.0,29960.0,1373735.0,262.5,1.0,27.0,75388.0,0.0,['5-18SLYJRDH' '5-2Q6R0HTE9' '5-RYN23CIX'],['2023-02-04' '2023-02-28' '2023-03-19'],Казуальные игры,Catie in MeowMeowLand,M,SCH,Москва,3
Catizens,1500438762.9047618,28562.190476190477,1376442.0,409.7333333333333,1.0,29.61904761904762,131356.38095238095,0.0,"['1-BWEY3TD' '1-DBCP0NW' '5-103HTFHN2' '5-134VSL0B6' '5-17GV9DDD4'
 '5-1BBXYSY6K' '5-1CPMCA4NO' '5-1LVGC9PME' '5-285V7T0WI' '5-2CUPO0YOE'
 '5-2O7MLX0ER' '5-2TMZ4GI7K' '5-2TQN9YNET' '5-2TSMMFPPN' '5-2X6ALXFTI'
 '5-3JBZGK7X' '5-3OAK3743' '5-4776V6T4' '5-F9OJMVQW' '5-LIZUZP3U'
 '5-VGPFYXAO']",2022-11-11,Стратегии,Catizens,F,SCH,Москва,21
Caveblazers,1500353002.175,28571.225,1091799.0,28.98,1.0,26.0,95025.5,0.0,"['5-11WQEDPMZ' '5-150HN2JFJ' '5-17QFXJFGA' '5-1B62ZRXMN' '5-1LO7ZIU48'
 '5-1WL8UGYIR' '5-202BPR6AC' '5-233V06DFQ' '5-24ITH4PQZ' '5-27PIYJP6O'
 '5-2BM26TN1W' '5-2DQMHMC43' '5-2E1C3QC0Q' '5-2HA05C6AQ' '5-2IHMSKKEY'
 '5-2ITUSRT5I' '5-2IVRH8UHX' '5-2NLE6604U' '5-2TQVUXC0P' '5-2VFZP12TN'
 '5-2YAKASQZ6' '5-300ESZTHH' '5-304I66WS2' '5-30WWQI5D9' '5-322EDMFGF'
 '5-349K084H1' '5-34CJF4P3I' '5-34J7LDUN2' '5-35CMAZ485' '5-366AQ9BEP'
 '5-37HTAVV6R' '5-3E7C37BI3' '5-4Y9TLAXZ' '5-7V7L5V9U' '5-8CDQ97H9'
 '5-ET1TREZB' '5-O23SKNW8' '5-P8S5NUF6' '5-WPU838A8' '5-XX9FPF84']",['2022-09-16' '2023-02-07'],Экшн,Caveblazers,M,GRD,Москва,40
Cellyon: Boss Confrontation,1500481850.0,28566.0,1423441.0,199.5,1.0,30.5,47000.0,0.0,['5-1GJD8FC3H' '5-2C9OFSYV8'],['2023-02-14' '2023-02-19'],['Стратегии' 'Экшн'],Cellyon: Boss Confrontation,M,SCH,['Москва' 'Санкт-Петербург'],2
Chaos on Deponia,1500421365.372093,28905.06976744186,890209.0,67.94976744186047,1.0,28.13953488372093,115764.72093023256,0.0,5-2XVGASKP8,"['2022-04-02' '2022-04-05' '2022-05-16' '2022-12-17' '2023-02-22'
 '2023-03-02' '2023-03-03' '2023-03-04']",Инди,Chaos on Deponia,M,GRD,Москва,43
Chaser,1500388553.903226,28577.387096774193,847520.0,39.599999999999994,1.0,26.451612903225808,102754.03225806452,0.0,5-2ZIV8M0ZE,2022-04-01,Экшн,Chaser,M,GRD,Москва,31
Check vs Mate,1500490837.5714285,28555.0,1123505.0,48.449999999999996,1.0,30.142857142857142,145097.57142857142,0.0,"['5-128S98PAG' '5-1LABF9KMF' '5-20RXQO28Q' '5-263E0RXS3' '5-26TS6AK7'
 '5-2IQ3GQTP7' '5-DKZDT1UZ']","['2022-06-23' '2022-12-22' '2022-12-27' '2022-12-30' '2023-06-23'
 '2023-06-29' '2023-08-30']",Стратегии,Check vs Mate,M,['GRD' 'SCH'],['Красноярск' 'Москва'],7
Chenso Club,1500698995.375,28571.9375,1720703.0,101.66,1.0,40.9375,117441.4375,0.0,5-2YAKI8QZK,2023-09-22,Инди,Chenso Club,M,SCH,Санкт-Петербург,16
Chernobylite Enhanced Edition,1500745629.3076923,28656.923076923078,1767111.0,495.0,1.0,31.076923076923077,108012.69230769231,650.0,"['5-1DDKO9AX8' '5-1N17N7PCL' '5-2J84210DJ' '5-2JGX3YU13' '5-2UPT1MWAF'
 '5-2ZT1V2SMK' '5-33OTO6R7N' '5-34GIQXFV3' '5-357L3KOYW' '5-9E6CMZYT'
 '5-MAFS1UXF' '5-R7D3DI21' '5-SHVK2T5E']",2023-10-21,Ролевые (RPG),Chernobylite Enhanced Edition,M,['GRD' 'SCH'],Москва,13
Chicago 1930,1500296091.0,28577.0,847646.0,14.19,1.0,28.0,38600.0,0.0,['5-1AB2TZJ4I' '5-356NAI3KQ'],['2022-07-13' '2022-07-17'],Экшн,Chicago 1930,M,['SCH' 'UGR'],['Нижний Новгород' 'Самара'],2
Chicken Assassin: Reloaded,1500368963.1111112,29037.0,890142.0,39.75222222222222,1.0,25.666666666666668,94390.44444444444,0.0,"['5-1AB2TZJ4I' '5-1N36H4OJA' '5-2C0S9DJKQ' '5-2VYOX3PXA' '5-34J7LDUN2'
 '5-358UAR3IM' '5-4Y9TLAXZ' '5-NMOME6PL' '5-WBESIANL']",2023-01-17,Экшн,Chicken Assassin: Reloaded,M,SCH,['Москва' 'Санкт-Петербург'],9
Chicken Police,1500366189.8095238,28885.14285714286,848214.0,270.4690476190476,1.0,28.714285714285715,93305.76190476191,0.0,"['4-1TBN0ZYM' '5-19AL2GTWV' '5-1HAPFUQM7' '5-1IGBK74BH' '5-1QLOVRLCS'
 '5-24YC2ZDCX' '5-26TS6AK7' '5-2EINXG2RV' '5-2IXK2SKJT' '5-2TR7T05BO'
 '5-2US1PXLJ9' '5-316CW136M' '5-346F2I59Z' '5-3562HYXDP' '5-3UQ5ZLWE'
 '5-61DB3FES' '5-7V7L5V9U' '5-B33W2JLU' '5-BB2M3FCZ' '5-D5VJJLEJ'
 '5-Q13MSZ1A']",2022-04-29,Приключения,Chicken Police,M,GRD,Москва,21
Chicken Shoot,1500228639.0769231,29463.46153846154,1123892.0,9.900000000000002,1.0,29.153846153846153,101124.15384615384,0.0,5-1TWH0VVQL,2022-02-09,Казуальные игры,Chicken Shoot,M,GRD,Москва,13
Chicken Shoot - Gold Edition,1500409559.0,28575.176470588234,1123881.0,14.9,1.0,27.823529411764707,78921.17647058824,0.0,4-1AS2UL5A,2022-11-26,Аркады,Chicken Shoot - Gold Edition,M,UGR,Москва,34
Chicken Shoot 2,1500412160.8039215,29309.352941176472,1123658.0,10.48235294117647,1.0,23.80392156862745,96578.23529411765,4586.0,5-2TV0OVHEA,2022-09-20,Казуальные игры,Chicken Shoot 2,M,SCH,Москва,51
Chroma Squad,1500479352.5,28564.5,889955.0,81.0,1.0,29.0,23000.0,0.0,['5-1609B2FYM' '5-XX9FPF84'],['2023-01-29' '2023-02-27'],['Ролевые (RPG)' 'Стратегии'],Chroma Squad,M,GRD,['Екатеринбург' 'Новосибирск'],2
ChromaGun,1500540349.0,28568.0,890223.0,57.8,1.0,28.0,60750.0,0.0,['5-2IYT7MNZ5' '5-2Y5KOMX9'],['2023-01-10' '2023-07-31'],Инди,ChromaGun,M,['SCH' 'UGR'],Москва,2
Chronology,1500486649.4736843,28820.491228070176,847669.0,12.9,1.0,28.31578947368421,91766.40350877192,0.0,5-2IWB9ZDT6,['2023-02-01' '2023-06-01'],Приключения,Chronology,M,GRD,Москва,57
Chronos: Before the Ashes,1500467329.875,28569.875,847800.0,702.1275,1.0,33.25,184085.75,0.0,"['5-19AL2GTWV' '5-28R4NTPSI' '5-2DQMHMC43' '5-2IMREGX4S' '5-2XQ0X50D9'
 '5-33U6VV3BW' '5-JCHUQ3IR' '5-RQ09477R']","['2022-06-25' '2022-07-01' '2022-11-25' '2022-12-23' '2023-01-01'
 '2023-06-12' '2023-06-18' '2023-09-30']",Ролевые (RPG),Chronos: Before the Ashes,M,GRD,Санкт-Петербург,8
Ciel Fledge: A Daughter Raising Simulator,1500541263.0,28569.666666666668,1277564.0,77.7,1.0,28.333333333333332,160287.0,0.0,['5-1ZD4F9RH8' '5-2LYF7FW7I' '5-3UQ5ZLWE'],['2022-07-29' '2023-09-02' '2023-09-03'],Инди,Ciel Fledge: A Daughter Raising Simulator,M,GRD,Москва,3
Citadels,1500452947.0,28723.14285714286,849174.0,58.84571428571428,1.0,26.785714285714285,129086.71428571429,0.0,"['1-37VF4LN' '5-16A1AR5YP' '5-17E8GD13P' '5-1BBXFM2EN' '5-233V06DFQ'
 '5-2BPZE95U6' '5-33EHFR7OJ' '5-33WUN8ZGX' '5-34COJ345A' '5-34KEDD7PO'
 '5-4Y9TLAXZ' '5-IQV1CHF3' '5-NZ57YKYF' '5-SM7B4QCR']",['2023-02-05' '2023-03-09'],Стратегии,Citadels,M,GRD,Москва,14
Cities In Motion 2: European Vehicle Pack - DLC,1500255710.0,28555.0,1134294.0,64.5,1.0,31.0,98000.0,0.0,5-19AL2GTWV,2022-05-10,Стратегии,Cities In Motion 2: European Vehicle Pack - DLC,M,GRD,Санкт-Петербург,1
Cities in Motion,1500360517.8333333,28560.0,880470.0,314.25,1.0,32.0,99777.66666666667,3510.0,"['4-1I0EWMLD' '5-14WCXB95S' '5-31OK64NQC' '5-M2VN61IX' '5-N9IY2FSS'
 '5-X01B3K9F']","['2022-05-13' '2022-05-14' '2022-06-22' '2022-09-16' '2023-02-07'
 '2023-05-06']",['Симуляторы' 'Стратегии'],Cities in Motion,M,SCH,Москва,6
Cities in Motion - Collection,1500350264.5,28560.0,889946.0,224.75,1.0,37.5,182000.0,0.0,['1-417ZVGA' '5-JX6UDYTP'],['2022-07-27' '2022-11-25'],['Симуляторы' 'Стратегии'],Cities in Motion - Collection,M,['GRD' 'SCH'],['Екатеринбург' 'Москва'],2
Cities in Motion 1 and 2 Collection,1500440082.0,28555.0,847436.0,287.25,1.0,39.0,124400.0,0.0,5-32YZQIFIR,2023-01-02,Стратегии,Cities in Motion 1 and 2 Collection,M,GRD,Москва,1
Cities in Motion 2,1500355518.0,28560.0,889922.0,261.875,1.0,36.5,110000.0,3373.0,['4-1I0EWMLD' '5-LAXUFC9Y'],['2022-05-13' '2023-01-15'],['Симуляторы' 'Стратегии'],Cities in Motion 2,M,['GRD' 'SCH'],['Москва' 'Новосибирск'],2
Cities in Motion 2 Collection,1500257237.0,28555.0,848033.0,174.75,1.0,26.0,102377.5,0.0,['5-19AL2GTWV' '5-2V64WUMUI'],['2022-05-10' '2022-05-14'],Стратегии,Cities in Motion 2 Collection,M,GRD,['Самара' 'Санкт-Петербург'],2
Cities in Motion 2: European Cities - DLC,1500255709.0,28555.0,1123571.0,124.5,1.0,31.0,98000.0,0.0,5-19AL2GTWV,2022-05-10,Стратегии,Cities in Motion 2: European Cities - DLC,M,GRD,Санкт-Петербург,1
Cities in Motion 2: Players Choice Vehicle Pack - DLC,1500255707.0,28555.0,1134378.0,64.5,1.0,31.0,98000.0,0.0,5-19AL2GTWV,2022-05-10,Стратегии,Cities in Motion 2: Players Choice Vehicle Pack - DLC,M,GRD,Санкт-Петербург,1
Cities in Motion: German Cities - DLC,1500288687.0,28565.0,1134381.0,149.0,1.0,33.0,48686.0,0.0,5-M2VN61IX,2022-07-03,Симуляторы,Cities in Motion: German Cities - DLC,M,SCH,Москва,1
Cities in Motion: London - DLC,1500557392.0,28555.0,1134326.0,99.01,1.0,28.0,14000.0,0.0,5-N9IY2FSS,2023-05-06,Стратегии,Cities in Motion: London - DLC,F,SCH,Новосибирск,1
Cities in Motion: Metro Stations - DLC,1500309104.5,28560.0,1123536.0,59.0,1.0,28.5,140139.0,0.0,['5-M2VN61IX' '5-X01B3K9F'],['2022-06-22' '2022-09-16'],['Симуляторы' 'Стратегии'],Cities in Motion: Metro Stations - DLC,M,['SCH' 'UGR'],['Воронеж' 'Москва'],2
Cities in Motion: St. Petersburg - DLC,1500413173.5,28557.5,1123808.0,86.625,1.0,32.5,168596.75,0.0,['5-31OK64NQC' '5-N9IY2FSS' '5-NZDA058N' '5-X01B3K9F'],['2022-05-06' '2022-10-04' '2023-02-23' '2023-05-06'],Стратегии,Cities in Motion: St. Petersburg - DLC,['F' 'M'],['GRD' 'SCH'],Санкт-Петербург,4
Cities: Skylines,1500409511.0226245,28559.932126696833,849272.0,303.27149321266967,1.0,25.809954751131222,140731.97737556562,48.0,5-26LK1UV3T,['2022-11-24' '2022-11-28'],Стратегии,Cities: Skylines,M,GRD,Москва,221
Cities: Skylines - 80's Downtown Beat - DLC,1500409863.3333333,28561.666666666668,1448442.0,102.0,1.0,23.0,110604.33333333333,0.0,['5-1GN3X5UNI' '5-1VPZB37EG' '5-ZXSA6AMQ'],['2022-11-19' '2022-12-16' '2022-12-20'],Симуляторы,Cities: Skylines - 80's Downtown Beat - DLC,M,GRD,['Омск' 'Пермь' 'Ростов-на-Дону'],3
Cities: Skylines - African Vibes - DLC,1500497319.7142856,28557.85714285714,1475489.0,128.57142857142858,1.0,34.857142857142854,154903.14285714287,0.0,"['1-4C35ZG9' '1-C9UZPGN' '1-ELAAJQ5' '5-14AZBWKGK' '5-1VPZB37EG'
 '5-A9GVKQXL' '5-NZDA058N']",2022-12-16,Стратегии,Cities: Skylines - African Vibes - DLC,M,GRD,['Москва' 'Санкт-Петербург'],7
Cities: Skylines - After Dark - DLC,1500361348.5666666,28559.5,847493.0,257.07366666666667,1.0,29.283333333333335,109264.1,0.0,"['1-46WC90L' '4-1JQFTP01' '4-1O07JQ7L' '4-1YX1ICWH' '5-100121PY3'
 '5-12DA6Q7XO' '5-1C5XH1D9A' '5-1F3P6XEO9' '5-1K51NRQRT' '5-1K5XVD533'
 '5-1PB9RV8QK' '5-1QC19700C' '5-1QL94SBHY' '5-1VCTXYIZ9' '5-252I5IIEP'
 '5-25Q8RF0X' '5-27LDUMHHU' '5-29XUWJSAY' '5-2DK3549AU' '5-2ERY09I6U'
 '5-2FDHNJ1D5' '5-2FK7EP295' '5-2G03UVQNY' '5-2GTQR0DFJ' '5-2IXRP5H20'
 '5-2IZRVA82S' '5-2KBVG731L' '5-2NJW9ZMV' '5-2ORKHLM9W' '5-2TNYGSN38'
 '5-2TQN9YNET' '5-2TVI4K9FM' '5-2UO27D2BA' '5-2URD4CICL' '5-2X5UIUP6F'
 '5-2ZLEY3JH8' '5-30IISFS1V' '5-30OFC9ZJ6' '5-315VJRRYH' '5-31BD6SI72'
 '5-31D50TO3S' '5-32E0HWLQ6' '5-33HPKKSMO' '5-3BJ39422X' '5-3KYAZA1P'
 '5-A22R8TVC' '5-D6HCOAR7' '5-H2W4MWPC' '5-HO9PX696' '5-HSGXA4G7'
 '5-NE31TUID' '5-NFHAUVDY' '5-QCPY12R3' '5-RPG2UPHI' '5-SGI5PPI2'
 '5-SULNB7YR' '5-TZCASFWW' '5-VQSAUD7T' '5-W2GTNQMG' '5-ZUQAU0YU']",2022-07-22,Стратегии,Cities: Skylines - After Dark - DLC,M,GRD,Москва,60
Cities: Skylines - Airports - DLC,1500338900.2582781,28559.56953642384,1123810.0,308.26609271523176,1.0,29.887417218543046,124583.88741721855,0.0,5-2TYRMQJQS,['2022-04-01' '2022-06-17' '2022-07-22' '2022-07-23'],Стратегии,Cities: Skylines - Airports - DLC,M,GRD,Москва,151
Cities: Skylines - Calm The Mind Radio - DLC,1500296418.2,28559.0,1123838.0,104.44800000000001,1.0,28.0,72767.4,0.0,['1-5MB17ML' '5-2CJ84F7F6' '5-2IRB83K9S' '5-W2GTNQMG' '5-ZXSA6AMQ'],['2022-04-01' '2022-05-06' '2022-06-17' '2022-07-23' '2022-12-16'],Стратегии,Cities: Skylines - Calm The Mind Radio - DLC,M,['GRD' 'SCH'],Санкт-Петербург,5
Cities: Skylines - Campus - DLC,1500375519.1830986,28560.070422535213,890292.0,205.5912676056338,1.0,27.028169014084508,107155.22535211267,0.0,5-3DI6LPBJM,['2022-07-22' '2023-02-23'],Симуляторы,Cities: Skylines - Campus - DLC,M,GRD,Москва,71
Cities: Skylines - Campus Radio - DLC,1500316696.0,28555.0,889936.0,51.0,1.0,25.0,104600.0,0.0,['5-2IDVUX0VI' '5-356NAI3KQ'],['2022-07-22' '2022-09-11'],Стратегии,Cities: Skylines - Campus Radio - DLC,M,['GRD' 'SCH'],['Москва' 'Самара'],2
Cities: Skylines - Concerts - DLC,1500400099.4642856,28561.785714285714,849258.0,121.12,1.0,25.892857142857142,108491.28571428571,0.0,5-2ORKHLM9W,['2022-06-18' '2023-01-24'],Симуляторы,Cities: Skylines - Concerts - DLC,M,GRD,Москва,28
Cities: Skylines - Content Creator Pack: Africa in Miniature - DLC,1500556899.0,28560.0,1588693.0,240.0,1.0,26.5,62000.0,0.0,['5-1JE5ICL1K' '5-ZXSA6AMQ'],['2023-04-29' '2023-05-11'],['Симуляторы' 'Стратегии'],Cities: Skylines - Content Creator Pack: Africa in Miniature - DLC,M,['GRD' 'SCH'],['Ростов-на-Дону' 'Санкт-Петербург'],2
Cities: Skylines - Content Creator Pack: Art Deco - DLC,1500395289.5833333,28560.833333333332,849229.0,121.16666666666667,1.0,29.083333333333332,201625.58333333334,0.0,"['5-1AM5NWRU2' '5-1BCRO9STJ' '5-2ORKHLM9W' '5-2TNYGSN38' '5-30OFC9ZJ6'
 '5-8BV8NKS7' '5-BBLA36TK' '5-CVUX79WC' '5-ERV6REER' '5-NFHAUVDY'
 '5-PF4TJ6LK' '5-SGI5PPI2']","['2022-05-03' '2022-06-13' '2022-06-18' '2022-06-21' '2022-08-15'
 '2022-10-18' '2022-12-10' '2023-01-02' '2023-02-10' '2023-03-11'
 '2023-05-20' '2023-05-25']",Симуляторы,Cities: Skylines - Content Creator Pack: Art Deco - DLC,M,GRD,Москва,12
Cities: Skylines - Content Creator Pack: Bridges & Piers - DLC,1500345260.9375,28560.625,847889.0,124.7553125,1.0,30.28125,135524.625,0.0,"['1-46WC90L' '1-D1EZGZC' '1-FXE3VCN' '4-24DFXQHX' '5-129Z8ZI6R'
 '5-14NYOYFX3' '5-1AM5NWRU2' '5-1BCRO9STJ' '5-1F3P6XEO9' '5-20YFJNRXS'
 '5-22FWNB025' '5-277TBL79' '5-29XBE1EKB' '5-2DK3549AU' '5-2O5315XPS'
 '5-2ORKHLM9W' '5-2Q5XPGT4X' '5-2TNYGSN38' '5-2X5UIUP6F' '5-30OFC9ZJ6'
 '5-315VJRRYH' '5-3AOPNRTV5' '5-4N4C4ODH' '5-ERV6REER' '5-JJ2YE3BI'
 '5-LCY9LUQL' '5-N6BO8L8K' '5-NFHAUVDY' '5-QX5VJVOB' '5-RM7WTILA'
 '5-SGI5PPI2' '5-ZXSA6AMQ']",['2022-06-21' '2022-07-22'],Симуляторы,Cities: Skylines - Content Creator Pack: Bridges & Piers - DLC,M,GRD,Москва,32
Cities: Skylines - Content Creator Pack: Brooklyn & Queens - DLC,1500595575.0,28565.0,1667070.0,240.0,1.0,37.0,368681.0,0.0,5-4N4C4ODH,2023-06-17,Симуляторы,Cities: Skylines - Content Creator Pack: Brooklyn & Queens - DLC,M,UGR,Краснодар,1
Cities: Skylines - Content Creator Pack: Heart of Korea - DLC,1500455407.392857,28561.071428571428,1448440.0,181.28571428571428,1.0,28.142857142857142,111305.07142857143,0.0,"['4-1B4YOGW8' '5-174AR87K6' '5-1BCRO9STJ' '5-1JE5ICL1K' '5-1SHUGDTJ2'
 '5-1TVMT49DK' '5-23AKEYLRH' '5-2JLRNK4WD' '5-2MCAJX2PV' '5-2ORKHLM9W'
 '5-2OTY9HN7P' '5-2TNYGSN38' '5-2TQPVR8VC' '5-2VIG33P4Y' '5-2XW7CW89Z'
 '5-30PH264IG' '5-32K89NZE6' '5-39V2NKU5E' '5-3E0070OA9' '5-4JYQUAMQ'
 '5-A9GVKQXL' '5-M2VN61IX' '5-N6BO8L8K' '5-NZDA058N' '5-VQGKU31W'
 '5-VUH4C1GI' '5-YIJZLGQM' '5-ZXSA6AMQ']",2022-11-18,Симуляторы,Cities: Skylines - Content Creator Pack: Heart of Korea - DLC,M,GRD,Москва,28
